date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:29:02	25044/25044	---M--	200	added ('OK')	application/font-sfnt	etag:%2261d4-5fffc2ae44e00%22	http://daspos.crc.nd.edu/media/jui/fonts/IcoMoon.ttf	./media/jui/fonts/IcoMoon.ttf	(from http://daspos.crc.nd.edu/templates/daspos-protostar-collapse/css/template.css)
10:29:04	9803/9803	---MC-	200	added ('OK')	text/html	date:Tue,%2025%20Jun%202024%2015:29:02%20GMT	http://daspos.crc.nd.edu/index.php/about/goal-scope	./index.php/about/goal-scope.html	(from http://daspos.crc.nd.edu/index.php/about)
10:29:04	18544/18544	---M--	200	added ('OK')	image/png	etag:%224870-51b67d0126080%22	http://daspos.crc.nd.edu/images/daspos/daspos_footer.png	./images/daspos/daspos_footer.png	(from http://daspos.crc.nd.edu/templates/daspos-protostar-collapse/css/template.css)
10:29:05	8752/8752	---MC-	200	added ('OK')	text/html	date:Tue,%2025%20Jun%202024%2015:29:03%20GMT	http://daspos.crc.nd.edu/index.php/about/dev-plan	./index.php/about/dev-plan.html	(from http://daspos.crc.nd.edu/index.php/about)
10:29:06	8228/8228	---MC-	200	added ('OK')	text/html	date:Tue,%2025%20Jun%202024%2015:29:04%20GMT	http://daspos.crc.nd.edu/index.php/about/groups	./index.php/about/groups.html	(from http://daspos.crc.nd.edu/index.php/about)
10:29:06	10210/10210	---MC-	200	added ('OK')	text/html	date:Tue,%2025%20Jun%202024%2015:29:05%20GMT	http://daspos.crc.nd.edu/index.php/about/datapres-hep	./index.php/about/datapres-hep.html	(from http://daspos.crc.nd.edu/index.php/about)
10:29:06	7933/7933	---M--	200	added ('OK')	text/html	date:Tue,%2025%20Jun%202024%2015:29:06%20GMT	http://daspos.crc.nd.edu/index.php/about/partners	./index.php/about/partners.html	(from http://daspos.crc.nd.edu/index.php/about)
10:29:07	7868/7868	---M--	200	added ('OK')	text/html	date:Tue,%2025%20Jun%202024%2015:29:07%20GMT	http://daspos.crc.nd.edu/index.php/about/daspos-logo	./index.php/about/daspos-logo.html	(from http://daspos.crc.nd.edu/index.php/about)
10:29:09	11636/11636	---MC-	200	added ('OK')	text/html	date:Tue,%2025%20Jun%202024%2015:29:08%20GMT	http://daspos.crc.nd.edu/index.php/research/data-query-models	./index.php/research/data-query-models.html	(from http://daspos.crc.nd.edu/index.php/about)
10:29:10	13004/13004	---MC-	200	added ('OK')	text/html	date:Tue,%2025%20Jun%202024%2015:29:09%20GMT	http://daspos.crc.nd.edu/index.php/research/software-sustainability-models	./index.php/research/software-sustainability-models.html	(from http://daspos.crc.nd.edu/index.php/about)
10:29:10	7623/7623	---M--	200	added ('OK')	text/html	date:Tue,%2025%20Jun%202024%2015:29:10%20GMT	http://daspos.crc.nd.edu/index.php/research/curation-challenge	./index.php/research/curation-challenge.html	(from http://daspos.crc.nd.edu/index.php/about)
10:29:13	26298/26298	---MC-	200	added ('OK')	text/html	date:Tue,%2025%20Jun%202024%2015:29:11%20GMT	http://daspos.crc.nd.edu/index.php/people/senior-personnel	./index.php/people/senior-personnel.html	(from http://daspos.crc.nd.edu/index.php/people)
10:29:13	7134/7134	---M--	200	added ('OK')	text/html	date:Tue,%2025%20Jun%202024%2015:29:12%20GMT	http://daspos.crc.nd.edu/index.php/people/outside-experts	./index.php/people/outside-experts.html	(from http://daspos.crc.nd.edu/index.php/people)
10:29:16	7366/7366	---M--	200	added ('OK')	image/jpeg	etag:%221cc6-51b7b43aea680%22	http://daspos.crc.nd.edu/images/people/thain.jpg	./images/people/thain.jpg	(from http://daspos.crc.nd.edu/index.php/people)
10:29:20	25849/25849	---M--	200	added ('OK')	image/jpeg	etag:%2264f9-51b7b7034f740%22	http://daspos.crc.nd.edu/images/people/jarek.jpg	./images/people/jarek.jpg	(from http://daspos.crc.nd.edu/index.php/people)
10:29:22	21380/21380	---M--	200	added ('OK')	image/jpeg	etag:%225384-51b7b81133400%22	http://daspos.crc.nd.edu/images/people/gardner.jpg	./images/people/gardner.jpg	(from http://daspos.crc.nd.edu/index.php/people)
10:29:22	14897/14897	---MC-	200	added ('OK')	text/html	date:Tue,%2025%20Jun%202024%2015:29:20%20GMT	http://daspos.crc.nd.edu/index.php/workshops/workshop-1	./index.php/workshops/workshop-1.html	(from http://daspos.crc.nd.edu/index.php/workshops)
10:29:23	23345/23345	---M--	200	added ('OK')	image/jpeg	etag:%225b31-51b7b95943a00%22	http://daspos.crc.nd.edu/images/people/neubauer.jpg	./images/people/neubauer.jpg	(from http://daspos.crc.nd.edu/index.php/people)
10:29:25	28850/28850	---MC-	200	added ('OK')	text/html	date:Tue,%2025%20Jun%202024%2015:29:22%20GMT	http://daspos.crc.nd.edu/index.php/workshops/workshop-2	./index.php/workshops/workshop-2.html	(from http://daspos.crc.nd.edu/index.php/workshops)
10:29:26	8651/8651	---MC-	200	added ('OK')	text/html	date:Tue,%2025%20Jun%202024%2015:29:23%20GMT	http://daspos.crc.nd.edu/index.php/workshops/workshop-3	./index.php/workshops/workshop-3.html	(from http://daspos.crc.nd.edu/index.php/workshops)
10:29:27	121888/121888	---M--	200	added ('OK')	image/jpeg	etag:%221dc20-51b7b19d6fb00%22	http://daspos.crc.nd.edu/images/people/hildreth.jpg	./images/people/hildreth.jpg	(from http://daspos.crc.nd.edu/index.php/people)
10:29:27	8806/8806	---MC-	200	added ('OK')	text/html	date:Tue,%2025%20Jun%202024%2015:29:25%20GMT	http://daspos.crc.nd.edu/index.php/workshops/workshop-4	./index.php/workshops/workshop-4.html	(from http://daspos.crc.nd.edu/index.php/workshops)
10:29:28	8529/8529	---MC-	200	added ('OK')	text/html	date:Tue,%2025%20Jun%202024%2015:29:26%20GMT	http://daspos.crc.nd.edu/index.php/workshops/workshop-5	./index.php/workshops/workshop-5.html	(from http://daspos.crc.nd.edu/index.php/workshops)
10:29:28	8910/8910	---MC-	200	added ('OK')	text/html	date:Tue,%2025%20Jun%202024%2015:29:27%20GMT	http://daspos.crc.nd.edu/index.php/workshops/workshop-6	./index.php/workshops/workshop-6.html	(from http://daspos.crc.nd.edu/index.php/workshops)
10:29:28	7878/7878	---M--	200	added ('OK')	text/html	date:Tue,%2025%20Jun%202024%2015:29:28%20GMT	http://daspos.crc.nd.edu/index.php/reports/technical-report-1	./index.php/reports/technical-report-1.html	(from http://daspos.crc.nd.edu/index.php/reports)
10:29:30	8032/8032	---MC-	200	added ('OK')	text/html	date:Tue,%2025%20Jun%202024%2015:29:29%20GMT	http://daspos.crc.nd.edu/index.php/reports/technical-report-2	./index.php/reports/technical-report-2.html	(from http://daspos.crc.nd.edu/index.php/reports)
10:29:30	12804/12804	---MC-	200	added ('OK')	text/html	date:Tue,%2025%20Jun%202024%2015:29:30%20GMT	http://daspos.crc.nd.edu/index.php/reports/workshop-1-report	./index.php/reports/workshop-1-report.html	(from http://daspos.crc.nd.edu/index.php/reports)
10:29:31	8373/8373	---MC-	200	added ('OK')	text/html	date:Tue,%2025%20Jun%202024%2015:29:31%20GMT	http://daspos.crc.nd.edu/index.php/reports/workshop-2-report	./index.php/reports/workshop-2-report.html	(from http://daspos.crc.nd.edu/index.php/reports)
10:30:13	263988/263988	---M--	200	added ('OK')	application/pdf	etag:%2240734-525364fa18380%22	http://daspos.crc.nd.edu/images/reports/tauroast-casestudy-jpcs2015.pdf	./images/reports/tauroast-casestudy-jpcs2015.pdf	(from http://daspos.crc.nd.edu/index.php/reports)
10:31:04	517086/517086	---M--	200	added ('OK')	application/pdf	etag:%227e3de-525364fa18380%22	http://daspos.crc.nd.edu/images/reports/invariant-jocs-2015.pdf	./images/reports/invariant-jocs-2015.pdf	(from http://daspos.crc.nd.edu/index.php/reports)
10:31:21	621544/621544	---M--	200	added ('OK')	application/pdf	etag:%2297be8-525364fa18380%22	http://daspos.crc.nd.edu/images/reports/umbrella-vtdc15.pdf	./images/reports/umbrella-vtdc15.pdf	(from http://daspos.crc.nd.edu/index.php/reports)
10:31:52	776049/776049	---M--	200	added ('OK')	application/pdf	etag:%22bd771-525364fa18380%22	http://daspos.crc.nd.edu/images/reports/techniques-ipres-2015.pdf	./images/reports/techniques-ipres-2015.pdf	(from http://daspos.crc.nd.edu/index.php/reports)
10:32:06	613066/613066	---M--	200	added ('OK')	application/pdf	etag:%2295aca-51b7811e81080%22	http://daspos.crc.nd.edu/images/reports/DASPOS_Technical_Report_1.pdf	./images/reports/DASPOS_Technical_Report_1.pdf	(from http://daspos.crc.nd.edu/index.php/reports)
10:32:09	94693/94693	---MC-	200	added ('OK')	text/html	date:Tue,%2025%20Jun%202024%2015:32:06%20GMT	http://daspos.crc.nd.edu/index.php/14-daspos/workshops/55-workshop-7speak	./index.php/14-daspos/workshops/55-workshop-7speak.html	(from http://daspos.crc.nd.edu/index.php/workshops/container-strategies-for-data-software-preservation-that-promote-open-science)
10:32:27	424136/424136	---M--	200	added ('OK')	application/pdf	etag:%22678c8-51b78129f2b80%22	http://daspos.crc.nd.edu/images/reports/DASPOS_Technical_Report_2.pdf	./images/reports/DASPOS_Technical_Report_2.pdf	(from http://daspos.crc.nd.edu/index.php/reports)
10:32:32	200581/200581	---M--	200	added ('OK')	application/pdf	etag:%2230f85-51b78129f2b80%22	http://daspos.crc.nd.edu/images/reports/DASPOS_Workshop2_Report.pdf	./images/reports/DASPOS_Workshop2_Report.pdf	(from http://daspos.crc.nd.edu/index.php/reports)
10:32:36	369970/369970	---M--	200	added ('OK')	application/pdf	etag:%225a532-51b7811e81080%22	http://daspos.crc.nd.edu/images/reports/DASPOS_Workshop1_Report.pdf	./images/reports/DASPOS_Workshop1_Report.pdf	(from http://daspos.crc.nd.edu/index.php/reports)
10:33:40	514872/514872	---M--	200	added ('OK')	application/pdf	etag:%227db38-534282dfa1cfc%22	http://daspos.crc.nd.edu/images/workshops/workshop_six/documents/Workshop-Reception-Location.pdf	./images/workshops/workshop_six/documents/Workshop-Reception-Location.pdf	(from http://daspos.crc.nd.edu/index.php/workshops/container-strategies-for-data-software-preservation-that-promote-open-science)
10:38:06	1455901/1455901	---M--	200	added ('OK')	application/pdf	etag:%2216371d-5342823f0e4ae%22	http://daspos.crc.nd.edu/images/workshops/workshop_six/presentations/containers-2016.pdf	./images/workshops/workshop_six/presentations/containers-2016.pdf	(from http://daspos.crc.nd.edu/index.php/workshops/container-strategies-for-data-software-preservation-that-promote-open-science)
10:38:10	18355/18355	---MC-	200	added ('OK')	text/html	date:Tue,%2025%20Jun%202024%2015:38:06%20GMT	http://daspos.crc.nd.edu/index.php/?option=com_content&view=article&id=56	./index.php/indexd2ed.html	(from http://daspos.crc.nd.edu/index.php/workshops/container-strategies-for-data-software-preservation-that-promote-open-science)
10:38:12	4881/4881	---M--	200	added ('OK')	application/rss+xml	date:Tue,%2025%20Jun%202024%2015:38:10%20GMT	http://daspos.crc.nd.edu/index.php/daspos-notices?format=feed&type=rss	./index.php/daspos-noticesc0d0	(from http://daspos.crc.nd.edu/index.php/daspos-notices)
10:38:15	7579/7579	---M--	200	added ('OK')	application/atom+xml	date:Tue,%2025%20Jun%202024%2015:38:12%20GMT	http://daspos.crc.nd.edu/index.php/daspos-notices?format=feed&type=atom	./index.php/daspos-notices7b17	(from http://daspos.crc.nd.edu/index.php/daspos-notices)
10:38:18	11631/11631	---M--	200	added ('OK')	image/png	etag:%222d6f-51b9f6db6cd80%22	http://daspos.crc.nd.edu/images/daspos/daspos_logo_plain.png	./images/daspos/daspos_logo_plain.png	(from http://daspos.crc.nd.edu/index.php/daspos-notices)
10:38:19	4755/4755	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2025%20Jun%202024%2015:38:18%20GMT	http://daspos.crc.nd.edu/index.php/about/groups/audit-group	./index.php/about/groups/audit-group	(from http://daspos.crc.nd.edu/index.php/about/groups)
10:38:23	14012/14012	---M--	200	added ('OK')	image/png	etag:%2236bc-51c192a5c3780%22	http://daspos.crc.nd.edu/images/daspos/for_download/daspos_logo_md.png	./images/daspos/for_download/daspos_logo_md.png	(from http://daspos.crc.nd.edu/index.php/about/daspos-logo)
10:39:58	94992/94992	---M--	200	added ('OK')	application/zip	etag:%2217310-51c1975f05c80%22	http://daspos.crc.nd.edu/images/daspos/for_download/pdf.zip	./images/daspos/for_download/pdf.zip	(from http://daspos.crc.nd.edu/index.php/about/daspos-logo)
10:41:19	450707/450707	---M--	200	added ('OK')	application/zip	etag:%226e093-51c1975f05c80%22	http://daspos.crc.nd.edu/images/daspos/for_download/png.zip	./images/daspos/for_download/png.zip	(from http://daspos.crc.nd.edu/index.php/about/daspos-logo)
10:41:27	33754/33754	---M--	200	added ('OK')	image/jpeg	etag:%2283da-51b8b93586080%22	http://daspos.crc.nd.edu/images/people/sp/bauerdick.jpg	./images/people/sp/bauerdick.jpg	(from http://daspos.crc.nd.edu/index.php/people/senior-personnel)
10:41:29	3143/3143	---M--	200	added ('OK')	image/jpeg	etag:%22c47-51b8b93586080%22	http://daspos.crc.nd.edu/images/people/sp/blair.jpg	./images/people/sp/blair.jpg	(from http://daspos.crc.nd.edu/index.php/people/senior-personnel)
10:41:35	30707/30707	---M--	200	added ('OK')	image/jpeg	etag:%2277f3-51b8b93586080%22	http://daspos.crc.nd.edu/images/people/sp/bloom.jpg	./images/people/sp/bloom.jpg	(from http://daspos.crc.nd.edu/index.php/people/senior-personnel)
10:41:39	1116085/1116085	---M--	200	added ('OK')	application/zip	etag:%221107b5-51c1975f05c80%22	http://daspos.crc.nd.edu/images/daspos/for_download/eps.zip	./images/daspos/for_download/eps.zip	(from http://daspos.crc.nd.edu/index.php/about/daspos-logo)
10:41:46	47760/47760	---M--	200	added ('OK')	image/jpeg	etag:%22ba90-51b8b93586080%22	http://daspos.crc.nd.edu/images/people/sp/cranmer.jpg	./images/people/sp/cranmer.jpg	(from http://daspos.crc.nd.edu/index.php/people/senior-personnel)
10:41:55	34657/34657	---M--	200	added ('OK')	image/jpeg	etag:%228761-51b8b93586080%22	http://daspos.crc.nd.edu/images/people/sp/fary.jpg	./images/people/sp/fary.jpg	(from http://daspos.crc.nd.edu/index.php/people/senior-personnel)
10:41:59	92190/92190	---M--	200	added ('OK')	image/jpeg	etag:%221681e-51b8b93586080%22	http://daspos.crc.nd.edu/images/people/sp/ernst.jpg	./images/people/sp/ernst.jpg	(from http://daspos.crc.nd.edu/index.php/people/senior-personnel)
10:42:02	38155/38155	---M--	200	added ('OK')	image/jpeg	etag:%22950b-51b8b93586080%22	http://daspos.crc.nd.edu/images/people/sp/gesing.jpg	./images/people/sp/gesing.jpg	(from http://daspos.crc.nd.edu/index.php/people/senior-personnel)
10:42:11	54416/54416	---M--	200	added ('OK')	image/jpeg	etag:%22d490-51b8b93586080%22	http://daspos.crc.nd.edu/images/people/sp/grossman.jpg	./images/people/sp/grossman.jpg	(from http://daspos.crc.nd.edu/index.php/people/senior-personnel)
10:42:14	54036/54036	---M--	200	added ('OK')	image/jpeg	etag:%22d314-51b8b93586080%22	http://daspos.crc.nd.edu/images/people/sp/johnson.jpg	./images/people/sp/johnson.jpg	(from http://daspos.crc.nd.edu/index.php/people/senior-personnel)
10:42:16	20246/20246	---M--	200	added ('OK')	image/jpeg	etag:%224f16-51b8bc13da500%22	http://daspos.crc.nd.edu/images/people/sp/meyers.jpg	./images/people/sp/meyers.jpg	(from http://daspos.crc.nd.edu/index.php/people/senior-personnel)
10:42:18	7724/7724	---M--	200	added ('OK')	image/jpeg	etag:%221e2c-51b8b93586080%22	http://daspos.crc.nd.edu/images/people/sp/pordes.jpg	./images/people/sp/pordes.jpg	(from http://daspos.crc.nd.edu/index.php/people/senior-personnel)
10:42:21	4571/4571	---M--	200	added ('OK')	image/jpeg	etag:%2211db-51b8b93586080%22	http://daspos.crc.nd.edu/images/people/sp/vardeman.jpg	./images/people/sp/vardeman.jpg	(from http://daspos.crc.nd.edu/index.php/people/senior-personnel)
10:42:28	33572/33572	---M--	200	added ('OK')	image/jpeg	etag:%228324-51b8b93586080%22	http://daspos.crc.nd.edu/images/people/sp/watts.jpg	./images/people/sp/watts.jpg	(from http://daspos.crc.nd.edu/index.php/people/senior-personnel)
10:42:30	62541/62541	---M--	200	added ('OK')	image/jpeg	etag:%22f44d-51b8bc01bba40%22	http://daspos.crc.nd.edu/images/people/sp/kennedy.jpg	./images/people/sp/kennedy.jpg	(from http://daspos.crc.nd.edu/index.php/people/senior-personnel)
10:43:22	1899121/1899121	---M--	200	added ('OK')	application/pdf	etag:%221cfa71-53428e1065b68%22	http://daspos.crc.nd.edu/images/workshops/workshop_six/presentations/LDV_TMalik.pdf	./images/workshops/workshop_six/presentations/LDV_TMalik.pdf	(from http://daspos.crc.nd.edu/index.php/workshops/container-strategies-for-data-software-preservation-that-promote-open-science)
10:44:33	650407/650407	---M--	200	added ('OK')	application/pdf	etag:%229eca7-51b7995b1bf00%22	http://daspos.crc.nd.edu/images/workshops/workshop_one/presentation_slides/ALICE_public_data_outreach_web.pdf	./images/workshops/workshop_one/presentation_slides/ALICE_public_data_outreach_web.pdf	(from http://daspos.crc.nd.edu/index.php/workshops/workshop-1)
10:44:51	797379/797379	---M--	200	added ('OK')	application/pdf	etag:%22c2ac3-51b7995b1bf00%22	http://daspos.crc.nd.edu/images/workshops/workshop_one/presentation_slides/ALICE_Analysis.pdf	./images/workshops/workshop_one/presentation_slides/ALICE_Analysis.pdf	(from http://daspos.crc.nd.edu/index.php/workshops/workshop-1)
10:46:54	1434890/1434890	---M--	200	added ('OK')	application/pdf	etag:%2215e50a-51b7995b1bf00%22	http://daspos.crc.nd.edu/images/workshops/workshop_one/presentation_slides/Archival_Storage.pdf	./images/workshops/workshop_one/presentation_slides/Archival_Storage.pdf	(from http://daspos.crc.nd.edu/index.php/workshops/workshop-1)
10:48:41	1253451/1253451	---M--	200	added ('OK')	application/pdf	etag:%2213204b-51b79964a5580%22	http://daspos.crc.nd.edu/images/workshops/workshop_one/presentation_slides/ATLAS_Public_Data_Outreach_web_Part2.pdf	./images/workshops/workshop_one/presentation_slides/ATLAS_Public_Data_Outreach_web_Part2.pdf	(from http://daspos.crc.nd.edu/index.php/workshops/workshop-1)
10:51:55	822982/822982	---M--	200	added ('OK')	application/pdf	etag:%22c8ec6-51b79974dbbc0%22	http://daspos.crc.nd.edu/images/workshops/workshop_one/presentation_slides/CMS_Public_data_outreach.pdf	./images/workshops/workshop_one/presentation_slides/CMS_Public_data_outreach.pdf	(from http://daspos.crc.nd.edu/index.php/workshops/workshop-1)
10:52:09	1434890/1434890	---M--	200	added ('OK')	application/pdf	etag:%2215e50a-51b7996c46780%22	http://daspos.crc.nd.edu/images/workshops/workshop_one/presentation_slides/CASTOR_Overview.pdf	./images/workshops/workshop_one/presentation_slides/CASTOR_Overview.pdf	(from http://daspos.crc.nd.edu/index.php/workshops/workshop-1)
10:52:41	239782/239782	---M--	200	added ('OK')	application/pdf	etag:%223a8a6-51b7999083d00%22	http://daspos.crc.nd.edu/images/workshops/workshop_one/presentation_slides/Mike_DASPOS_Morning_Session.pdf	./images/workshops/workshop_one/presentation_slides/Mike_DASPOS_Morning_Session.pdf	(from http://daspos.crc.nd.edu/index.php/workshops/workshop-1)
10:52:42	269/269	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2025%20Jun%202024%2015:52:41%20GMT	http://daspos.crc.nd.edu/images/workshops/workshop_one/presentation_slides/DESY_Preservation.pdf	./images/workshops/workshop_one/presentation_slides/DESY_Preservation.68.delayed	(from http://daspos.crc.nd.edu/index.php/workshops/workshop-1)
10:52:56	407050/407050	---M--	200	added ('OK')	application/pdf	etag:%226360a-51b79974dbbc0%22	http://daspos.crc.nd.edu/images/workshops/workshop_one/presentation_slides/DASPOS_Introduction.pdf	./images/workshops/workshop_one/presentation_slides/DASPOS_Introduction.pdf	(from http://daspos.crc.nd.edu/index.php/workshops/workshop-1)
10:53:16	165064/165064	---M--	200	added ('OK')	application/pdf	etag:%22284c8-51b7997c7cdc0%22	http://daspos.crc.nd.edu/images/workshops/workshop_one/presentation_slides/Finland_CMS_Public_Outreach.pdf	./images/workshops/workshop_one/presentation_slides/Finland_CMS_Public_Outreach.pdf	(from http://daspos.crc.nd.edu/index.php/workshops/workshop-1)
10:53:41	488578/488578	---M--	200	added ('OK')	application/pdf	etag:%2277482-51b7999083d00%22	http://daspos.crc.nd.edu/images/workshops/workshop_one/presentation_slides/LHCb_Analysis.pdf	./images/workshops/workshop_one/presentation_slides/LHCb_Analysis.pdf	(from http://daspos.crc.nd.edu/index.php/workshops/workshop-1)
